gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,curcd,at,che,dlc,ebit,lct,revt,costat,mkvalt,gsector
012625,20171231,2017,INDL,C,D,STD,MRTN,USD,690.4030,15.7910,0.0000,50.3630,64.2770,698.1200,A,1107.0199,20
012625,20191231,2019,INDL,C,D,STD,MRTN,USD,796.5860,31.4610,0.5290,67.8180,76.3260,843.2710,A,1175.5675,20
012635,20021231,2002,INDL,C,D,STD,FISV,USD,6438.7050,227.2390,304.0870,443.0390,,2568.8870,A,6506.3478,45
012635,20031231,2003,INDL,C,D,STD,FISV,USD,7214.1750,202.7680,573.2900,516.1680,,3017.8700,A,7681.0404,45
012635,20041231,2004,INDL,C,D,STD,FISV,USD,8383.3490,516.1270,147.4860,659.5600,,3729.7460,A,7806.8271,45
012635,20051231,2005,INDL,C,D,STD,FISV,USD,6039.5160,184.4710,14.1860,745.3960,,4059.4780,A,7864.4956,45
012635,20061231,2006,INDL,C,D,STD,FISV,USD,6207.9230,185.3280,5.4260,753.2810,,4544.1510,A,8968.5902,45
012635,20071231,2007,INDL,C,D,STD,FISV,USD,11846.0000,309.0000,510.0000,758.0000,3754.0000,3922.0000,A,9161.3990,45
012635,20081231,2008,INDL,C,D,STD,FISV,USD,9331.0000,232.0000,255.0000,927.0000,2047.0000,4739.0000,A,5670.0830,45
012635,20091231,2009,INDL,C,D,STD,FISV,USD,8378.0000,363.0000,259.0000,961.0000,1161.0000,4077.0000,A,7427.1360,45
012635,20101231,2010,INDL,C,D,STD,FISV,USD,8281.0000,563.0000,3.0000,1007.0000,891.0000,4133.0000,A,8602.4640,45
012635,20111231,2011,INDL,C,D,STD,FISV,USD,8548.0000,337.0000,179.0000,1013.0000,1384.0000,4337.0000,A,8229.4740,45
012635,20121231,2012,INDL,C,D,STD,FISV,USD,8497.0000,358.0000,2.0000,1069.0000,1105.0000,4482.0000,A,10542.6020,45
012635,20131231,2013,INDL,C,D,STD,FISV,USD,9513.0000,400.0000,92.0000,1142.0000,1332.0000,4814.0000,A,15158.1350,45
012635,20141231,2014,INDL,C,D,STD,FISV,USD,9337.0000,294.0000,92.0000,1223.0000,1486.0000,5066.0000,A,17054.0910,45
012635,20151231,2015,INDL,C,D,STD,FISV,USD,9340.0000,275.0000,5.0000,1348.0000,1502.0000,5254.0000,A,20605.9380,45
012635,20161231,2016,INDL,C,D,STD,FISV,USD,9743.0000,300.0000,95.0000,1455.0000,1820.0000,5505.0000,A,22903.3400,45
012635,20171231,2017,INDL,C,D,STD,FISV,USD,10289.0000,325.0000,3.0000,1522.0000,1938.0000,5696.0000,A,27222.5880,45
012635,20181231,2018,INDL,C,D,STD,FISV,USD,11262.0000,415.0000,4.0000,1516.0000,2010.0000,5823.0000,A,28844.8250,45
012635,20191231,2019,INDL,C,D,STD,FISV,USD,77539.0000,893.0000,427.0000,1671.0000,15727.0000,10187.0000,A,78616.8370,45
012689,20031130,2003,INDL,C,D,STD,KBH,USD,4235.8590,138.1190,0.0000,605.1210,,5850.5540,A,2687.8354,25
012689,20041130,2004,INDL,C,D,STD,KBH,USD,5835.9560,234.1960,0.0000,787.8980,,7052.6840,A,3455.0438,25
012689,20051130,2005,INDL,C,D,STD,KBH,USD,7746.9200,153.9900,0.0000,1366.2870,,9441.6500,A,5713.1165,25
012689,20061130,2006,INDL,C,D,STD,KBH,USD,9014.4640,654.6280,98.3630,770.0830,,11003.7920,A,3981.6290,25
012689,20071130,2007,INDL,C,D,STD,KBH,USD,5705.9560,1343.7420,1.9090,-1239.2700,,6416.5260,A,1615.2566,25
012689,20091130,2009,INDL,C,D,STD,KBH,USD,3435.9890,1292.2530,18.4740,-231.3360,,1824.8500,A,1041.2362,25
012689,20121130,2012,INDL,C,D,STD,KBH,USD,2561.6980,568.0500,37.9000,-26.7220,,1560.1150,A,1108.9079,25
012689,20131130,2013,INDL,C,D,STD,KBH,USD,3193.6350,574.4290,8.8000,126.1890,,2097.1300,A,1468.0499,25
012689,20141130,2014,INDL,C,D,STD,KBH,USD,4757.5500,386.0030,222.2000,123.8290,,2400.9490,A,1615.6494,25
012689,20151130,2015,INDL,C,D,STD,KBH,USD,5015.3710,569.6850,35.6640,145.9530,,3032.0300,A,1300.1688,25
012689,20161130,2016,INDL,C,D,STD,KBH,USD,5131.6240,593.0000,330.8590,160.2870,,3594.6460,A,1347.5563,25
012689,20171130,2017,INDL,C,D,STD,KBH,USD,5041.5150,720.8610,310.0700,292.2370,,4368.5290,A,2729.1667,25
012689,20181130,2018,INDL,C,D,STD,KBH,USD,5073.5710,575.1190,669.3090,355.0840,,4547.0020,A,1834.9868,25
012689,20191130,2019,INDL,C,D,STD,KBH,USD,5015.4820,454.8580,7.8890,342.1360,,4552.7470,A,3098.6101,25
012756,20021231,2002,INDL,C,D,STD,CCEP,USD,24375.0000,68.0000,787.0000,1353.0000,3455.0000,16889.0000,A,9767.4840,30
012756,20031231,2003,INDL,C,D,STD,CCEP,USD,25700.0000,80.0000,1094.0000,1487.0000,3941.0000,17330.0000,A,9967.3400,30
012756,20041231,2004,INDL,C,D,STD,CCEP,USD,26354.0000,155.0000,607.0000,1436.0000,3431.0000,18158.0000,A,9792.2234,30
012756,20051231,2005,INDL,C,D,STD,CCEP,USD,25357.0000,107.0000,944.0000,1486.0000,3846.0000,18706.0000,A,9082.6693,30
012756,20061231,2006,INDL,C,D,STD,CCEP,USD,23225.0000,184.0000,804.0000,1507.0000,3818.0000,19804.0000,A,9795.2698,30
012756,20071231,2007,INDL,C,D,STD,CCEP,USD,24046.0000,170.0000,2002.0000,1563.0000,5343.0000,20936.0000,A,12675.3866,30
012756,20081231,2008,INDL,C,D,STD,CCEP,USD,15589.0000,722.0000,1782.0000,1460.0000,5074.0000,21807.0000,A,5868.2099,30
012756,20091231,2009,INDL,C,D,STD,CCEP,USD,16416.0000,1036.0000,886.0000,1641.0000,4588.0000,21645.0000,A,10416.1536,30
012756,20101231,2010,INDL,C,D,STD,CCEP,USD,8596.0000,321.0000,162.0000,937.0000,1942.0000,6714.0000,A,8324.0519,30
012756,20111231,2011,INDL,C,D,STD,CCEP,USD,9094.0000,684.0000,16.0000,1057.0000,1848.0000,8284.0000,A,7861.5852,30
012756,20121231,2012,INDL,C,D,STD,CCEP,USD,9510.0000,721.0000,632.0000,1013.0000,2579.0000,8062.0000,A,8949.0023,30
012756,20131231,2013,INDL,C,D,STD,CCEP,USD,9525.0000,343.0000,111.0000,1039.0000,2195.0000,8212.0000,A,11367.7556,30
012756,20141231,2014,INDL,C,D,STD,CCEP,USD,8543.0000,223.0000,632.0000,1102.0000,2608.0000,8264.0000,A,10579.4581,30
012756,20151231,2015,INDL,C,D,STD,CCEP,USD,7611.0000,170.0000,454.0000,921.0000,2157.0000,7011.0000,A,11194.0246,30
012756,20161231,2016,INDL,C,D,STD,CCEP,USD,19592.9540,407.3070,923.3000,1703.0940,3959.1100,9637.1420,A,15168.5864,30
012756,20171231,2017,INDL,C,D,STD,CCEP,USD,21872.8270,432.7920,329.4030,1794.8850,3951.6310,13298.7360,A,19310.7521,30
012756,20181231,2018,INDL,C,D,STD,CCEP,USD,20855.4540,353.7730,562.1450,1802.0700,4341.4520,13186.9300,A,21775.0820,30
012756,20191231,2019,INDL,C,D,STD,CCEP,USD,20967.9830,354.6100,896.6240,1883.0230,4617.7820,13485.2700,A,23221.6320,30
012785,20040930,2004,INDL,C,D,STD,PPC,USD,2245.9890,38.1650,8.4280,313.5060,633.5020,5363.7230,A,1802.3365,30
012785,20050930,2005,INDL,C,D,STD,PPC,USD,2511.9030,132.5670,8.6030,430.5120,594.8140,5666.2750,A,2422.6384,30
012785,20060930,2006,INDL,C,D,STD,PPC,USD,2426.8680,177.6500,10.3220,3.0020,576.8370,5235.5650,A,1820.3066,30
012785,20070930,2007,INDL,C,D,STD,PPC,USD,3774.2360,74.3210,2.8720,232.5370,905.2020,7598.5990,A,2311.4899,30
012785,20101231,2010,INDL,C,D,STD,PPC,USD,3218.8980,168.5840,58.1440,255.7670,738.6350,6881.6290,A,1519.2594,30
012785,20111231,2011,INDL,C,D,STD,PPC,USD,2879.5450,49.4460,15.6110,-348.8300,717.1730,7535.6980,A,1234.2643,30
012785,20121231,2012,INDL,C,D,STD,PPC,USD,2913.8690,68.1800,15.8860,259.0070,730.1770,8121.3820,A,1875.1528,30
012785,20131231,2013,INDL,C,D,STD,PPC,USD,3172.4020,605.1080,410.2340,664.5240,1083.3980,8411.1480,A,4209.2213,30
012785,20141231,2014,INDL,C,D,STD,PPC,USD,3119.0630,576.1430,0.2620,1205.4010,744.8580,8583.3650,A,8493.5609,30
012785,20151231,2015,INDL,C,D,STD,PPC,USD,3318.4430,439.6380,28.8120,1050.4960,846.9600,8180.1040,A,5629.0401,30
012785,20161231,2016,INDL,C,D,STD,PPC,USD,3008.2180,125.3070,0.0940,714.5790,868.3010,7931.1230,A,4729.3835,30
012785,20171231,2017,INDL,C,D,STD,PPC,USD,6248.6520,589.5310,47.7750,1115.9030,1452.5230,10767.8630,A,7726.2682,30
012785,20181231,2018,INDL,C,D,STD,PPC,USD,5931.2020,361.5780,30.4050,515.6710,1296.2230,10937.7840,A,3861.4472,30
012785,20191231,2019,INDL,C,D,STD,PPC,USD,7102.3640,280.5770,92.6310,690.4840,1648.1550,11409.2190,A,8164.7480,30
012788,20030630,2003,INDL,C,D,STD,HAR,USD,1703.6580,147.9110,5.3090,166.8940,487.4100,2228.5190,I,2580.7554,25
012788,20040630,2004,INDL,C,D,STD,HAR,USD,1988.8100,377.7080,7.3090,254.4650,662.3540,2711.3740,I,6014.1900,25
012788,20050630,2005,INDL,C,D,STD,HAR,USD,2187.2030,291.2140,3.1260,350.9810,729.0700,3030.8890,I,5423.7017,25
012788,20060630,2006,INDL,C,D,STD,HAR,USD,2354.6610,291.7580,18.0880,406.7400,869.0010,3247.8970,I,5639.9691,25
012788,20070630,2007,INDL,C,D,STD,HAR,USD,2508.8680,106.1410,18.8670,397.2660,815.9810,3551.1440,I,7619.9152,25
012788,20080630,2008,INDL,C,D,STD,HAR,USD,2826.9250,223.1090,0.6390,198.5700,906.9520,4112.5030,I,2422.0600,25
012788,20090630,2009,INDL,C,D,STD,HAR,USD,2492.3530,590.5680,0.6050,-78.2660,743.5300,2891.0220,I,1303.4040,25
012788,20100630,2010,INDL,C,D,STD,HAR,USD,2556.2150,645.5700,13.9350,130.3430,863.4510,3364.4280,I,2078.2517,25
012788,20110630,2011,INDL,C,D,STD,HAR,USD,3058.4950,921.2140,2.1710,196.2880,1047.5810,3772.3450,I,3186.2544,25
012788,20120630,2012,INDL,C,D,STD,HAR,USD,3169.4640,820.3700,395.6360,306.2440,1381.9000,4364.0780,I,2664.5256,25
012788,20130630,2013,INDL,C,D,STD,HAR,USD,3235.6850,464.2660,34.9300,291.9800,1077.5140,4297.8420,I,3688.4184,25
012788,20140630,2014,INDL,C,D,STD,HAR,USD,4125.5900,583.8120,39.3610,438.4530,1485.6520,5348.4830,I,7314.6938,25
012788,20150630,2015,INDL,C,D,STD,HAR,USD,5929.7520,664.3130,5.5710,533.6320,2120.3680,6155.2970,I,8470.7879,25
012788,20160630,2016,INDL,C,D,STD,HAR,USD,6054.0420,611.2000,86.6410,614.1780,1831.8060,6911.6760,I,5030.6319,25
012796,20151231,2015,INDL,C,D,STD,CLGX,USD,3701.0500,121.7990,48.4970,212.2190,614.4760,1528.1100,A,2987.4001,20
012796,20171231,2017,INDL,C,D,STD,CLGX,USD,4077.4130,118.8040,70.0460,247.3440,613.3660,1851.1170,A,3737.6959,20
012796,20181231,2018,INDL,C,D,STD,CLGX,USD,4168.9900,88.2830,26.9350,234.5390,587.0920,1788.3780,A,2676.6746,20
012796,20191231,2019,INDL,C,D,STD,CLGX,USD,4158.6570,105.3770,74.0800,219.1480,656.3140,1762.2350,A,3451.8661,20
012803,20161231,2016,INDL,C,D,STD,GIMO,USD,400.9990,258.1640,0.0000,30.4110,108.8540,310.8550,I,1653.6017,45
012825,20120930,2012,INDL,C,D,STD,JJSF,USD,603.0440,155.4120,0.3400,85.3710,81.5050,830.7960,A,1076.6574,30
012825,20130930,2013,INDL,C,D,STD,JJSF,USD,645.6610,97.6010,0.2110,97.0990,83.2390,867.6830,A,1507.6074,30
012825,20140930,2014,INDL,C,D,STD,JJSF,USD,704.7730,91.7600,0.1460,107.8210,95.9570,919.4510,A,1746.1103,30
012825,20150930,2015,INDL,C,D,STD,JJSF,USD,742.9350,133.6890,0.2730,110.8880,97.1160,976.2560,A,2122.7142,30
012825,20160930,2016,INDL,C,D,STD,JJSF,USD,790.4870,154.1910,0.3650,112.8100,102.2910,992.7810,A,2223.7322,30
012825,20170930,2017,INDL,C,D,STD,JJSF,USD,867.2280,150.0750,0.3400,116.3070,119.0440,1084.2240,A,2450.4519,30
012825,20180930,2018,INDL,C,D,STD,JJSF,USD,932.0130,132.5270,0.3240,110.7750,117.8990,1138.2650,A,2829.7911,30
012825,20190930,2019,INDL,C,D,STD,JJSF,USD,1019.3390,243.4860,0.3390,116.9560,121.2340,1186.4870,A,3627.8400,30
012827,20031231,2003,INDL,C,D,STD,PTZ,USD,1309.6730,176.1960,0.0000,71.1290,40.2940,422.6640,I,1161.8640,25
012827,20041231,2004,INDL,C,D,STD,PTZ,USD,1386.6620,207.3080,0.0000,70.3380,55.1740,443.6550,I,1407.3099,25
012840,20021231,2002,INDL,C,D,STD,HTLD,USD,373.1080,153.8620,0.0000,61.7750,67.0890,340.7450,A,1145.5500,20
012840,20031231,2003,INDL,C,D,STD,HTLD,USD,448.4070,202.4310,0.0000,85.0510,77.1310,405.1160,A,1209.5000,20
012840,20041231,2004,INDL,C,D,STD,HTLD,USD,517.0120,258.3380,0.0000,93.3830,80.7840,457.0860,A,1685.2500,20
012840,20051231,2005,INDL,C,D,STD,HTLD,USD,573.5080,287.6220,0.0000,96.0800,92.2440,523.7930,A,1497.8484,20
012840,20061231,2006,INDL,C,D,STD,HTLD,USD,669.0700,331.2880,0.0000,105.2720,116.4230,571.9190,A,1475.7450,20
012840,20071231,2007,INDL,C,D,STD,HTLD,USD,526.2940,196.6030,0.0000,100.2910,95.3720,591.8930,A,1374.7368,20
012840,20081231,2008,INDL,C,D,STD,HTLD,USD,557.7140,56.8920,0.0000,88.3890,104.6960,625.6000,A,1485.0490,20
012840,20091231,2009,INDL,C,D,STD,HTLD,USD,551.1630,59.4770,0.0000,59.2560,47.0540,459.5390,A,1384.8210,20
012840,20101231,2010,INDL,C,D,STD,HTLD,USD,506.0350,129.4200,0.0000,78.1320,48.9000,499.5160,A,1452.8378,20
012840,20111231,2011,INDL,C,D,STD,HTLD,USD,525.6660,139.7700,0.0000,74.4240,45.6630,528.6230,A,1235.7278,20
012840,20121231,2012,INDL,C,D,STD,HTLD,USD,467.7370,119.8380,0.0000,79.7920,45.3550,545.7450,A,1107.9439,20
012840,20131231,2013,INDL,C,D,STD,HTLD,USD,724.8410,17.8630,0.0000,79.0320,88.5680,582.2570,A,1720.7721,20
012840,20141231,2014,INDL,C,D,STD,HTLD,USD,759.9940,17.3030,0.0000,98.3240,68.2880,871.3550,A,2370.9648,20
012840,20151231,2015,INDL,C,D,STD,HTLD,USD,736.0300,33.2320,0.0000,81.5400,66.1680,736.3450,A,1431.6373,20
012840,20161231,2016,INDL,C,D,STD,HTLD,USD,738.2280,137.8420,0.0000,64.1630,65.5340,612.9370,A,1695.7233,20
012840,20171231,2017,INDL,C,D,STD,HTLD,USD,789.1270,83.3140,0.0000,37.7700,75.3210,607.3360,A,1944.2920,20
012840,20181231,2018,INDL,C,D,STD,HTLD,USD,806.2130,164.5530,0.0000,64.8240,64.6890,610.8030,A,1499.3190,20
012840,20191231,2019,INDL,C,D,STD,HTLD,USD,898.9310,78.2780,0.0000,63.4340,63.4070,596.8150,A,1726.6894,20
012850,20021231,2002,INDL,C,D,STD,CERN,USD,779.2790,142.5430,12.2020,90.8200,165.5510,751.8520,A,1110.6678,35
012850,20031231,2003,INDL,C,D,STD,CERN,USD,859.3400,121.8390,21.1620,78.0970,177.4790,839.5870,A,1345.7189,35
012850,20041231,2004,INDL,C,D,STD,CERN,USD,982.2650,189.7840,21.9080,114.8100,199.2440,926.3560,A,1947.9893,35
012850,20051231,2005,INDL,C,D,STD,CERN,USD,1303.6290,274.2870,28.7430,146.8180,260.0900,1160.7850,A,3432.2161,35
012850,20061231,2006,INDL,C,D,STD,CERN,USD,1491.3900,308.7840,20.2420,166.1670,301.3310,1378.0380,A,3566.8360,35
012850,20071231,2007,INDL,C,D,STD,CERN,USD,1689.9560,344.5140,14.2600,212.6830,288.1230,1519.8770,A,4520.3472,35
012850,20081231,2008,INDL,C,D,STD,CERN,USD,1880.9880,308.8940,30.1160,315.4990,341.2230,1676.0280,A,3085.7279,35
012850,20091231,2009,INDL,C,D,STD,CERN,USD,2148.5670,558.8360,25.0140,292.0060,358.1030,1671.8640,A,6741.5310,35
012850,20101231,2010,INDL,C,D,STD,CERN,USD,2422.7900,571.0120,24.8370,358.5330,305.9320,1850.2220,A,7886.0629,35
012850,20111231,2011,INDL,C,D,STD,CERN,USD,3000.3580,774.7810,39.7220,459.7980,438.7200,2203.1530,A,10385.9175,35
012850,20121231,2012,INDL,C,D,STD,CERN,USD,3704.4680,1036.7850,59.5820,571.6620,580.1120,2665.4360,A,13338.6184,35
012850,20131231,2013,INDL,C,D,STD,CERN,USD,4098.3640,879.3810,54.1070,682.2120,640.4320,2910.7480,A,19161.5726,35
012850,20141231,2014,INDL,C,D,STD,CERN,USD,4530.5650,1420.8660,67.4600,778.8840,634.3150,3402.7030,A,22135.2518,35
012850,20151231,2015,INDL,C,D,STD,CERN,USD,5561.9840,513.1810,41.7970,872.9060,777.8660,4425.2670,A,20455.3330,35
012850,20161231,2016,INDL,C,D,STD,CERN,USD,5629.9630,356.4490,26.1970,951.4310,845.4010,4796.4730,A,15615.0942,35
012850,20171231,2017,INDL,C,D,STD,CERN,USD,6469.3110,805.7670,11.5850,960.5430,789.5950,5142.2720,A,22404.5468,35
012850,20181231,2018,INDL,C,D,STD,CERN,USD,6708.6360,775.4110,4.9140,824.9730,962.6900,5366.3250,A,17006.7115,35
012850,20191231,2019,INDL,C,D,STD,CERN,USD,6894.6220,541.7740,29.5410,858.0190,1027.4480,5692.5980,A,22817.7583,35
012868,20041031,2004,INDL,C,D,STD,ZQKSQ,USD,990.9900,55.1970,21.1050,131.9380,223.6960,1266.9390,A,1600.3108,25
012868,20051031,2005,INDL,C,D,STD,ZQKSQ,USD,2158.6010,75.5980,270.9460,181.1820,693.5020,1780.8690,A,1397.5282,25
012868,20061031,2006,INDL,C,D,STD,ZQKSQ,USD,2447.2280,36.8340,340.5120,183.9220,764.5860,2362.2880,A,1723.0622,25
012868,20071031,2007,INDL,C,D,STD,ZQKSQ,USD,2641.5280,74.3480,348.3020,154.3870,881.4050,2426.0350,A,1693.6425,25
012868,20131031,2013,INDL,C,D,STD,ZQKSQ,USD,1620.4700,57.2800,23.4880,38.1960,367.0400,1810.5700,A,1411.8541,25
012884,20030131,2002,INDL,C,D,STD,CMVT,USD,2403.6590,1808.8720,0.0000,-110.0790,360.3510,735.8890,I,1787.4181,45
012884,20040131,2003,INDL,C,D,STD,CMVT,USD,2728.0420,2198.4990,2.6490,-32.5010,321.0070,765.8920,I,3414.3525,45
012884,20050131,2004,INDL,C,D,STD,CMVT,USD,2925.2860,2249.6300,87.9130,51.6300,487.2990,959.4420,I,4444.9457,45
012884,20060131,2005,INDL,C,D,STD,CMVT,USD,3669.6560,2009.9060,3.1820,80.9170,918.3610,1155.0060,I,5561.7860,45
012884,20070131,2006,INDL,C,D,STD,CMVT,USD,3726.2900,1884.6860,419.9430,-214.5990,1377.5380,1431.9510,I,3967.3844,45
012884,20080131,2007,INDL,C,D,STD,CMVT,USD,4169.4880,1478.3000,421.7510,-226.9560,1540.1170,1723.5510,I,3333.7487,45
012884,20090131,2008,INDL,C,D,STD,CMVT,USD,3748.2680,1330.5110,423.5650,-146.3720,1460.4510,1677.4390,I,1289.9815,45
012884,20100131,2009,INDL,C,D,STD,CMVT,USD,3101.2110,745.7890,22.6780,-182.3270,1247.1290,1576.8140,I,1940.7342,45
012884,20110131,2010,INDL,C,D,STD,CMVT,USD,2813.9220,726.9480,8.1950,-37.4810,1191.5850,1623.4270,I,1341.7430,45
012884,20120131,2011,INDL,C,D,STD,CMVT,USD,2649.1740,557.6650,8.4230,58.3040,975.3970,1594.3970,I,1377.4131,45
012886,20030630,2003,INDL,C,D,STD,TFCFA,USD,45478.5610,4528.5900,22.1530,2921.4970,6245.1040,20080.5970,I,36100.5914,50
012886,20040630,2004,INDL,C,D,STD,TFCFA,USD,51262.6580,4322.0580,1079.6460,2990.7500,7255.8020,20458.3460,I,50403.5966,50
012886,20050630,2005,INDL,C,D,STD,TFCFA,USD,54692.0000,6470.0000,912.0000,3613.0000,6649.0000,23859.0000,I,53554.5094,50
012886,20060630,2006,INDL,C,D,STD,TFCFA,USD,56649.0000,5783.0000,42.0000,3977.0000,6373.0000,25327.0000,I,61513.1437,50
012886,20070630,2007,INDL,C,D,STD,TFCFA,USD,62343.0000,7654.0000,355.0000,4476.0000,7494.0000,28655.0000,I,68011.4108,50
012886,20080630,2008,INDL,C,D,STD,TFCFA,USD,62308.0000,4662.0000,281.0000,5275.0000,9182.0000,32996.0000,I,39485.4577,50
012886,20090630,2009,INDL,C,D,STD,TFCFA,USD,53121.0000,6540.0000,2085.0000,3558.0000,10639.0000,30423.0000,I,24979.1074,50
012886,20100630,2010,INDL,C,D,STD,TFCFA,USD,54384.0000,8709.0000,129.0000,4459.0000,8862.0000,32778.0000,I,32854.2478,50
012886,20110630,2011,INDL,C,D,STD,TFCFA,USD,61980.0000,12680.0000,32.0000,4975.0000,9571.0000,33405.0000,I,46798.4352,50
012886,20120630,2012,INDL,C,D,STD,TFCFA,USD,56663.0000,9626.0000,273.0000,5603.0000,9617.0000,33706.0000,I,53301.6214,50
012886,20130630,2013,INDL,C,D,STD,TFCFA,USD,50944.0000,6659.0000,137.0000,5375.0000,8435.0000,27675.0000,I,75653.1804,50
012886,20140630,2014,INDL,C,D,STD,TFCFA,USD,54793.0000,5415.0000,799.0000,5488.0000,8856.0000,31867.0000,I,76835.3297,50
012886,20150630,2015,INDL,C,D,STD,TFCFA,USD,50051.0000,8428.0000,244.0000,5906.0000,7262.0000,28987.0000,I,66083.2354,50
012886,20160630,2016,INDL,C,D,STD,TFCFA,USD,48365.0000,4424.0000,427.0000,5992.0000,7068.0000,27326.0000,I,50738.4434,50
012886,20170630,2017,INDL,C,D,STD,TFCFA,USD,50724.0000,6163.0000,457.0000,6555.0000,7238.0000,28500.0000,I,52083.6789,50
012886,20180630,2018,INDL,C,D,STD,TFCFA,USD,53831.0000,7622.0000,1054.0000,6444.0000,8244.0000,30400.0000,I,91717.9798,50
012892,20141231,2014,INDL,C,D,STD,SUN,USD,2197.4810,67.1510,13.7570,77.0980,154.6820,5382.0160,A,1743.8910,10
012892,20151231,2015,INDL,C,D,STD,SUN,USD,6247.5830,61.7830,5.0840,326.4180,675.6010,16935.3470,A,3460.5673,10
012892,20161231,2016,INDL,C,D,STD,SUN,USD,8701.0000,119.0000,5.0000,441.0000,1189.0000,15698.0000,A,2640.0871,10
012892,20171231,2017,INDL,C,D,STD,SUN,USD,8344.0000,28.0000,6.0000,343.0000,1214.0000,11723.0000,A,2830.5712,10
012892,20181231,2018,INDL,C,D,STD,SUN,USD,4879.0000,56.0000,5.0000,364.0000,865.0000,16994.0000,A,2247.6614,10
012892,20191231,2019,INDL,C,D,STD,SUN,USD,5438.0000,21.0000,31.0000,540.0000,744.0000,16596.0000,A,2539.3716,10
012895,20041231,2004,INDL,C,D,STD,AXLL,USD,963.8300,21.0880,189.9000,190.4230,426.8940,2206.2390,I,1689.4650,15
012895,20051231,2005,INDL,C,D,STD,AXLL,USD,1000.9530,14.2980,49.3000,162.7650,284.1860,2273.7190,I,1041.5200,15
012895,20121231,2012,INDL,C,D,STD,AXLL,USD,1801.3150,200.3140,0.0000,256.9690,351.0930,3325.8360,I,1426.1002,15
012895,20131231,2013,INDL,C,D,STD,AXLL,USD,5877.2000,166.5000,10.1000,466.1000,543.1000,4666.0000,I,3315.6290,15
012895,20141231,2014,INDL,C,D,STD,AXLL,USD,5674.3000,166.8000,2.8000,201.8000,484.1000,4568.7000,I,2981.2241,15
012895,20151231,2015,INDL,C,D,STD,AXLL,USD,4539.4000,258.0000,7.1000,93.1000,416.1000,3361.1000,I,1086.9628,15
012915,20171231,2017,INDL,C,D,STD,OSUR,USD,296.2010,155.8970,0.0000,27.7380,32.2370,167.0640,A,1144.0853,35
012945,20070930,2007,INDL,C,D,STD,PLXS,USD,916.5160,209.1090,1.7200,81.2760,307.0390,1546.2640,A,1271.4148,45
012945,20090930,2009,INDL,C,D,STD,PLXS,USD,1022.6720,258.3820,16.9070,61.6380,339.3210,1616.6220,A,1041.6943,45
012945,20100930,2010,INDL,C,D,STD,PLXS,USD,1290.3790,188.2440,17.4090,96.4520,502.5190,2013.3930,A,1185.8281,45
012945,20120930,2012,INDL,C,D,STD,PLXS,USD,1408.1990,297.6190,10.2110,104.1590,479.8710,2306.7320,A,1063.0881,45
012945,20130930,2013,INDL,C,D,STD,PLXS,USD,1447.6840,341.8650,3.5740,96.6230,471.3760,2228.0310,A,1248.5760,45
012945,20140930,2014,INDL,C,D,STD,PLXS,USD,1609.0260,346.5910,4.3680,111.8870,547.3150,2378.2490,A,1242.8053,45
012945,20150930,2015,INDL,C,D,STD,PLXS,USD,1702.3880,357.1060,3.5130,117.1270,579.2980,2654.2900,A,1292.4300,45
012945,20160930,2016,INDL,C,D,STD,PLXS,USD,1765.8190,432.9640,78.5070,114.5540,650.4360,2556.0040,A,1565.1185,45
012945,20170930,2017,INDL,C,D,STD,PLXS,USD,1976.1820,569.2540,286.9340,132.0080,907.5910,2528.0520,A,1876.6611,45
012945,20180930,2018,INDL,C,D,STD,PLXS,USD,1932.6420,297.6860,5.5320,131.7950,737.6730,2873.5080,A,1862.8414,45
012945,20190930,2019,INDL,C,D,STD,PLXS,USD,2000.8830,226.2540,100.7020,143.7330,865.5030,3164.4340,A,1813.0400,45
012950,20030331,2002,INDL,C,D,STD,ARG,USD,1700.2430,0.0000,2.2290,158.5760,208.8960,1786.9640,I,1340.2166,15
012950,20040331,2003,INDL,C,D,STD,ARG,USD,1931.0790,0.0000,6.1400,169.8040,242.4690,1895.4680,I,1564.4424,15
012950,20050331,2004,INDL,C,D,STD,ARG,USD,2291.8630,32.6400,30.9180,209.6330,333.2880,2411.4090,I,1810.2170,15
012950,20060331,2005,INDL,C,D,STD,ARG,USD,2474.4120,34.9850,172.0560,270.9580,475.6540,2829.6100,I,3020.7579,15
012950,20070331,2006,INDL,C,D,STD,ARG,USD,3333.4570,25.9310,97.3520,341.4520,427.9560,3205.0510,I,3315.8562,15
012950,20080331,2007,INDL,C,D,STD,ARG,USD,3979.2610,43.0480,97.1390,486.2460,506.3910,4017.0240,I,3741.6354,15
012950,20090331,2008,INDL,C,D,STD,ARG,USD,4399.5370,47.1880,11.0580,524.8680,432.4600,4349.4550,I,2752.2354,15
012950,20100331,2009,INDL,C,D,STD,ARG,USD,4495.9320,47.0010,10.2550,399.8980,475.6430,3864.0050,I,5294.8381,15
012950,20110331,2010,INDL,C,D,STD,ARG,USD,4935.8810,57.2180,9.8680,468.3810,564.5030,4251.4670,I,5286.7663,15
012950,20120331,2011,INDL,C,D,STD,ARG,USD,5320.5850,44.6630,398.8370,582.4690,930.0490,4746.2830,I,6821.0630,15
